board_string,width,height,boxes,is_solvable,dataset_type,shell_hash
"###########
### ### # #
##.$   .# #
#       # #
# $# ##  @#
#. # ##$# #
#  #    . #
#  $      #
# #. #  ###
#    $  ###
#  .$ #   #
#  # ##  ##
# ##  #####
###########",11,14,6,1,"positive",17617398670696345748
"###########
### ### # #
##.$   .# #
#       # #
# $# ##  @#
#. # ##$# #
#  #      #
# .$      #
# #. #  ###
#    $  ###
#  .$ #   #
#  # ##  ##
# ##  #####
###########",11,14,6,1,"positive",17617398670696345748
"##############
#     ## # ###
# #  .#     ##
#     ## #$. #
## # $$ ##$ ##
#   #  # #  ##
##.### #  .$##
## ##  .     #
#   # # #$##.#
## #@## .$## #
#   .##   $ ##
###  ## #   ##
###         ##
##############",14,14,8,0,"easy_negative",18169158621455110825
"########
#  #.  #
#.$#$###
#.$# ###
# $$.$ #
#. #@###
# ##$###
# ##$. #
## ..  #
### ####
########",8,11,8,0,"easy_negative",3314593303980296867
"##############
#      ##@####
#   #####.. ##
# . $   .$ ###
## $ ### # ###
###  #    $###
##   ### #   #
##############",14,8,4,0,"easy_negative",16740398721759230161
"##############
## .   # ##  #
## . #   .#  #
##$ $$ # ## @#
#  .#######$##
##   .$    $ #
### .     # ##
##############",14,8,6,0,"easy_negative",6412970562553700276
"###########
### ### # #
##.$   .# #
#       # #
# $# ##   #
#.@# ##$# #
#  #      #
# .$      #
# #. #  ###
#    $  ###
#  .$ #   #
#  # ##  ##
# ##  #####
###########",11,14,6,1,"positive",17617398670696345748
"###########
# ..#     #
# #$#  $$ #
# ..#  ####
#    #   ##
# .####$ ##
#.##@#  .##
#. $  $ ###
# #$ # $ ##
#      ####
###########",11,11,8,0,"easy_negative",11492043992508111993
"########
###   ##
##  .###
##@ $ ##
#   $ ##
# #$  ##
#  $ ###
###  ###
###  ###
#.     #
##  ####
###  # #
##..   #
########",8,14,4,1,"positive",15947001552076485917
"##############
#      ###   #
#  ##  # # # #
######   #.$ #
#   ###      #
# #  #  # # .#
# $  $@##### #
#  # #   $ $ #
#  # # ## ## #
# .#.# ## ##.#
###    ###  ##
### #  $    ##
#   ## .    ##
##############",14,14,6,0,"easy_negative",18276564195796359803
"########
###   ##
##  .###
##@ $ ##
#   $ ##
# #$  ##
#  $.###
###  ###
###  ###
#.     #
##  ####
###  # #
##.    #
########",8,14,4,1,"positive",15947001552076485917
"########
# .  ###
#@##$###
# ##$$ #
#.$... #
###$ ###
###  ###
########",8,8,5,0,"easy_negative",850763432250729093
"########
###   ##
##  .###
##@$$ ##
#   $ ##
# #$  ##
#   .###
###  ###
###  ###
#.     #
##  ####
###  # #
##.    #
########",8,14,4,1,"positive",15947001552076485917
"###########
####     ##
#. .###$###
#@.      ##
## ### #  #
#####.$## #
#  $   #  #
#  #   $$ #
#.## #   ##
#  #### ###
###########",11,11,5,0,"easy_negative",752627251809403484
"########
###   ##
##  .###
##@ $ ##
#   $ ##
# #$  ##
#   *###
###  ###
###  ###
#.     #
##  ####
###  # #
##.    #
########",8,14,4,1,"positive",15947001552076485917
"########
###   ##
##  .###
##  $ ##
#   $ ##
# #$  ##
# @ *###
###  ###
###  ###
#.     #
##  ####
###  # #
##.    #
########",8,14,4,1,"positive",15947001552076485917
"###########
## #  .   #
#. $ #$  ##
##.#    ###
#   ##   ##
### #   ###
###      ##
#    # $  #
#   ###$# #
####.#  $ #
# ## $$.# #
#  # #  # #
# . .  @# #
###########",11,14,7,0,"easy_negative",14229548465498952719
"##############
# ##### .  ###
#@## # ### ###
#..     $   .#
## #.    $#$ #
# $ ##$## #$ #
## ###.## #  #
##############",14,8,6,0,"easy_negative",14450609262643932840
"###########
#######   #
#   # $ $.#
#   $   . #
### # #$ ##
##    @ ###
## .#.#  ##
###########",11,8,4,1,"positive",15282780064579685350
"###########
#######   #
#   # $ $.#
#   $   . #
### # #$ ##
## .  @ ###
##  #.#  ##
###########",11,8,4,1,"positive",15282780064579685350
"###########
#######   #
#   # $  .#
#   $   . #
### # #$ ##
## . $@ ###
##  #.#  ##
###########",11,8,4,1,"positive",15282780064579685350
"###########
#######   #
#   # $  .#
#   $   . #
### # #$ ##
## . $  ###
##  #.# @##
###########",11,8,4,1,"positive",15282780064579685350
"###########
#######   #
#   # $ @.#
#   $   . #
### # #$ ##
## . $  ###
##  #.#  ##
###########",11,8,4,1,"positive",15282780064579685350
"##############
#    @ # ## ##
## .  # $. $ #
### #### ## ##
# . $$ ###   #
#  .# .  #$###
#   ##   $ ###
#  ###$##   .#
# .###$#  ## #
#  #   #  ##.#
##############",14,11,8,0,"easy_negative",2611886545044525684
"###########
#. # # .###
# .#$#$.###
#  # #$   #
## $.$$ . #
##@ $ ##  #
##.  #### #
###########",11,8,7,0,"easy_negative",2479937480770536506
"##############
## .   #.    #
### ## # .  .#
## $##$##$####
###$  .. $ $ #
##   # $#  #@#
#   ###.     #
##############",14,8,7,0,"easy_negative",14094605539220499645
"###########
####    ###
## # # .###
## $   @  #
## #### # #
##### #$#.#
#   $ #.# #
# $## #.  #
#  #### # #
# .#      #
#    ## $ #
#     #   #
###########
###########",11,14,5,0,"easy_negative",9964292706136616703
"########
#  ..  #
# # $#.#
#.$$$..#
# $$$# #
###.$#.#
###  #@#
########",8,8,8,0,"easy_negative",10587898623445852611
"###########
#         #
##   # ####
###   @# ##
#   #.##  #
##. $  #  #
### # ##  #
### #  $  #
### #  ## #
#   #  ## #
####.$.   #
# #    $  #
#   ###   #
###########",11,14,4,1,"positive",2184109184882531473
"###########
#         #
##   # ####
###   @# ##
#   # ##  #
##. $  #  #
### # ##  #
### #  $  #
### #. ## #
#   #  ## #
####.$.   #
# #    $  #
#   ###   #
###########",11,14,4,1,"positive",2184109184882531473
"###########
#         #
##   # ####
###    # ##
#   # ##  #
##. $  #  #
### # ##  #
###@#  $  #
### #. ## #
#   #  ## #
####.$.   #
# #    $  #
#   ###   #
###########",11,14,4,1,"positive",2184109184882531473
"##############
#   # # ##  .#
# $$  $$##.  #
#####@# $ $  #
#### ##  . ###
#  # ## ###  #
# $   . #### #
## #    ##   #
# $ ##. ##.###
## ###. .  ###
##############",14,11,8,0,"easy_negative",16953951565672964177
"########
# . .  #
#.#$####
#  .   #
###$#$##
## $   #
##  # ##
###$$$ #
##  ## #
## @## #
####  .#
# # $. #
#  . . #
########",8,14,8,0,"easy_negative",16747363049308844906
"###########
##  # #   #
##$$  $ # #
##$$#.#  .#
# @$   ## #
#..#. . # #
######### #
###########",11,8,6,0,"easy_negative",7130210560749831383
"###########
#         #
##   # ####
###    # ##
#   # ##  #
##. $  #  #
### # ##  #
###@#  $  #
### #. ## #
#.  #  ## #
#### $.   #
# #    $  #
#   ###   #
###########",11,14,4,0,"hard_negative",2184109184882531473
"###########
#         #
##   # ####
###    # ##
#   # ##  #
##. $  #  #
### # ##  #
###@#  $  #
### #. ## #
#   #  ## #
####.$.   #
# #  $    #
#   ###   #
###########",11,14,4,0,"hard_negative",2184109184882531473
"###########
#         #
##   # ####
### .  # ##
#   # ##  #
##. $  #  #
### # ##  #
###@#  $  #
### #. ## #
#   #  ## #
####.$    #
# #    $  #
#   ###   #
###########",11,14,4,1,"positive",2184109184882531473
"###########
#         #
##   # ####
### .  # ##
# @ # ##  #
##. $  #  #
### # ##  #
### #  $  #
### #. ## #
#   #  ## #
####.$    #
# #    $  #
#   ###   #
###########",11,14,4,1,"positive",2184109184882531473
"########
#      #
#.#$ # #
#@.$$$ #
#.##.$ #
# # $###
# ## ###
#   #.##
###.$  #
###.# ##
########",8,11,7,0,"easy_negative",15302179043946436801
"########
## #   #
#.$ $  #
##.#.  #
#   #$ #
#   #.##
#@$$.###
## #####
#    # #
## #   #
########",8,11,5,0,"easy_negative",1870150480072852435
"###########
#   # #   #
#    $    #
#.  # #   #
## $## #.##
### ##    #
##  .$ # ##
#   ###   #
#      #  #
####@  ## #
######   ##
#   ## $###
#      . ##
###########",11,14,4,1,"positive",3421607540038936497
"###########
#   # #   #
#    $    #
#.  # #   #
## $## #.##
### ##    #
##   * # ##
#   ###   #
#      #  #
####@  ## #
######   ##
#   ## $###
#      . ##
###########",11,14,4,1,"positive",3421607540038936497
"###########
#   # # @ #
#    $    #
#.  # #   #
## $## #.##
### ##    #
##   * # ##
#   ###   #
#      #  #
####   ## #
######   ##
#   ## $###
#      . ##
###########",11,14,4,1,"positive",3421607540038936497
"###########
#   # # @ #
#  $      #
#.  # #   #
## $## #.##
### ##    #
##   * # ##
#   ###   #
#      #  #
####   ## #
######   ##
#   ## $###
#      . ##
###########",11,14,4,1,"positive",3421607540038936497
"###########
#   # #   #
#  $      #
#.  # #@  #
## $## #.##
### ##    #
##   * # ##
#   ###   #
#      #  #
####   ## #
######   ##
#   ## $###
#      . ##
###########",11,14,4,1,"positive",3421607540038936497
"########
#.   .##
####$###
#    .##
#  @## #
# #$## #
# $.$$ #
#  .$  #
# #$ # #
# . .  #
########",8,11,7,0,"easy_negative",4319714071141152128
"###########
#   ##### #
# ## # #  #
# ##    $ #
# $  ###  #
# #  ###$ #
#   .  #  #
# ####   ##
# ###   ###
#.   ##. ##
#.## $ #  #
#  # # ## #
###@   #  #
###########",11,14,4,0,"easy_negative",18247748711464322716
"###########
###       #
#  # #  # #
# ## $    #
#.$@ #    #
# # ####  #
#    # ####
####$#   ##
# .# #  ###
# ##.#   ##
#      ## #
###$####  #
###    .  #
###########",11,14,4,0,"easy_negative",18444678046354052614
"########
######.#
#   ## #
# $$ $ #
#   #.##
# # $$ #
#. @#$##
#  $.. #
# .# .##
# ######
########",8,11,7,0,"easy_negative",11212521316005804834
"###########
###  .  ###
### #    ##
# .$##  $ #
# #@ $ $$ #
# #  # ## #
# # ##### #
#   . . ###
#######.###
## #      #
## #     .#
# $    #  #
## ###### #
###########",11,14,6,0,"easy_negative",5060770327997169907
"##############
# #  ##   # ##
# #  ##.#    #
# # $@   .# ##
#.$$  #  #   #
##    ## #$# #
####  ###.   #
##############",14,8,4,1,"positive",7674967659224370490
"##############
# #  ##   # ##
# #  ##.#    #
# #$$@   .# ##
#.$   #  #   #
##    ## #$# #
####  ###.   #
##############",14,8,4,1,"positive",7674967659224370490
"##############
# #  ##   # ##
# #  ##+#    #
# #$$    .# ##
#.$   #  #   #
##    ## #$# #
####  ###.   #
##############",14,8,4,1,"positive",7674967659224370490
"##############
# #  ##   # ##
# #  ##+#    #
# # $    .# ##
#.$  $#  #   #
##    ## #$# #
####  ###.   #
##############",14,8,4,1,"positive",7674967659224370490
"##############
# #  ##   #.##
# #  ##@#    #
# # $    .# ##
#.$  $#  #   #
##    ## #$# #
####  ###.   #
##############",14,8,4,0,"hard_negative",7674967659224370490
"##############
# #  ##   # ##
# # $##+#    #
# # $    .# ##
#.$  $#  #   #
##    ## # # #
####  ###.   #
##############",14,8,4,0,"hard_negative",7674967659224370490
"##############
# #  ##   # ##
# #  ##+#    #
# # $    .# ##
#.$  $#  #   #
##    ## #$# #
####  ### .  #
##############",14,8,4,1,"positive",7674967659224370490
"##############
#   # # ##   #
# #     ## # #
#   # #      #
######.     ##
## ### $#  ###
##  $  $ .  ##
# $     ##   #
#### #  ## #.#
# @       .  #
##############",14,11,4,0,"easy_negative",15105019385443489100
"##############
# #        ###
# # ### .  ###
# #  . ###$$ #
#  ### ##    #
#  ##  #   # #
#  #   #     #
#      ###   #
#  @  $$  #  #
# . ###   ## #
## #    # ## #
#    . ####  #
## #    #    #
##############",14,14,4,0,"easy_negative",12364216749750277043
"###########
########@##
#. .  $   #
#.     # ##
### #  ## #
### ## #  #
# $ #     #
#   .#    #
###$##### #
###$ # ## #
#    .$ # #
#       # #
#   ### # #
###########",11,14,5,0,"easy_negative",15483051801809067802
"##############
#   ###..    #
# $.# $ ######
#   $$  ## @ #
# $#. # .   ##
#  #  #### ###
#  #  #     ##
##############",14,8,5,0,"easy_negative",17951473608841773688
"########
#   #.##
#.#@ $ #
#   # ##
# ###$.#
#  ##$ #
#####  #
########",8,8,3,0,"easy_negative",14109451029552019851
"##############
#            #
#.#  #  ######
#       ##   #
#  #. ..   # #
# ##$#  #$####
#  #       # #
## #   $     #
#   $# ####@ #
## #      ## #
##############",14,11,4,1,"positive",4708396866086693497
"##############
# . # ####   #
# ##     . # #
# ### #     .#
#  $ #  ## # #
# #$ #$ ######
#    #     # #
## #$        #
#      ## ##@#
## #   ## ##.#
##############",14,11,4,0,"easy_negative",671412099151862040
"##############
#            #
#.#  #  ######
#       ##   #
#  #. .. $ # #
# ##$#  # ####
#  #       # #
## #   $     #
#   $# ####@ #
## #      ## #
##############",14,11,4,0,"hard_negative",4708396866086693497
"##############
#            #
#.#  #  ######
#       ##   #
#  #. ..   # #
# ## #  #$####
#  #       # #
## #  $$     #
#   $# ####@ #
## #      ## #
##############",14,11,4,0,"hard_negative",4708396866086693497
"###########
##  ##.. ##
### ## $ ##
##      $##
##    #$ .#
### $##.# #
##    #  @#
###########",11,8,4,1,"positive",11364380906934806824
"###########
##  ##.. ##
### ## $ ##
##       ##
## $  #$ .#
### $##.# #
##    #  @#
###########",11,8,4,0,"hard_negative",11364380906934806824
"###########
##  ##.. ##
###$## $ ##
##      $##
##    #  .#
### $##.# #
##    #  @#
###########",11,8,4,0,"hard_negative",11364380906934806824
"###########
##  ##.. ##
### ## $ ##
##      $##
##  @ #$ .#
### $##.# #
##    #   #
###########",11,8,4,1,"positive",11364380906934806824
"###########
##  ##.. ##
### ## $ ##
##      $##
##    #$ .#
### $##.#@#
##    #   #
###########",11,8,4,1,"positive",11364380906934806824
"###########
##  ##.. ##
### ## $ ##
## $    $##
##    #$ .#
###  ##.#@#
##    #   #
###########",11,8,4,1,"positive",11364380906934806824
"###########
##  ##.. ##
###@## $ ##
## $    $##
##    #$ .#
###  ##.# #
##    #   #
###########",11,8,4,1,"positive",11364380906934806824
"##############
#      ###   #
# # #    $  ##
######$    ###
#    $$ ##@###
#.# $#   # ###
####.   .#.. #
##############",14,8,5,0,"easy_negative",3446078261519773800
"##############
######## ## ##
#   $ .   @  #
#    . #$## ##
####### .    #
#     #$#$## #
#         ##.#
##############",14,8,4,0,"easy_negative",5639919541328125197
"##############
###        # #
##   ####  # #
# $  #### .# #
# ##  $ #    #
# ##   ###.  #
#  .   .# ####
## #  #  $.$ #
#     #@ # # #
## # ##### $.#
####     $ . #
##   ### $  ##
###  ####  ###
##############",14,14,7,0,"easy_negative",13682629185529647398
"##############
#   ######  ##
# # #    # ###
#           ##
#   ###    ###
###.  ####  ##
###  .$   .  #
# ## $   # .##
# ###  # #  ##
#.$ ## ###  ##
# #   $# ##$ #
# #  #    #  #
# #   @# ##  #
##############",14,14,5,1,"positive",6630509080254667964
"##############
#   ######  ##
# # #    # ###
#           ##
#   ###    ###
###.  ####  ##
###  .$   .  #
#@## $   # .##
# ###  # #  ##
#.$ ## ###  ##
# #   $# ##$ #
# #  #    #  #
# #    # ##  #
##############",14,14,5,0,"hard_negative",6630509080254667964
"##############
#   ######  ##
# # #    # ###
#           ##
#   ###    ###
###.  ####  ##
###  .$   *  #
# ## $   # .##
# ###  # #  ##
#.$ ## ###  ##
# #    # ##$ #
# #  #    #  #
# #   @# ##  #
##############",14,14,5,1,"positive",6630509080254667964
"##############
#   ######  ##
# # #    # ###
#           ##
#   ###    ###
###.  ####  ##
###  .$   *  #
# ## $   #  ##
# ###  # #  ##
#.$ ## ###  ##
# #    # ##* #
# #  #    #  #
# #   @# ##  #
##############",14,14,5,1,"positive",6630509080254667964
"########
### #  #
##  #  #
#.$.#  #
#    $##
# .# $##
# ##  ##
#@ ## ##
#  #   #
#.###$##
# ##   #
#  ### #
###### #
########",8,14,4,0,"easy_negative",13113329437724232645
"###########
# @.      #
# . ##$ .##
#  $##$####
## $ #   ##
##  ### ###
###$ # . ##
#   ####$##
### #  .  #
###  . # ##
###########",11,11,6,0,"easy_negative",17072338423241856826
"##############
# ###  ##### #
#  ###.$  ## #
#  ##     $ .#
## #  #$######
# $$@ #$ #   #
## #..#  .  .#
##############",14,8,6,0,"easy_negative",17374575716856987425
"###########
#  .##  #@#
# #.#   # #
# $ #   # #
# #  . $  #
#.# $#$ # #
# #    ####
###########",11,8,4,0,"easy_negative",3484869668364668171
"##############
###   .   .#.#
###  #  #  # #
#   ###  $ # #
#  ##  ## #  #
## ##  #  #  #
### #     #  #
#  .    # $  #
####$  ###   #
##@#    #    #
#   # #  #  ##
#    $   # ###
##### #  #  ##
##############",14,14,4,0,"easy_negative",8679267559075185430
"##############
#            #
#.#  #  ######
#       ##   #
#  #.  .   # #
# ##$#  #$####
#  #       # #
## #   $     #
#   $# ####@ #
## #      ##.#
##############",14,11,4,0,"hard_negative",4708396866086693497
"##############
###  .  ###  #
##  $#   ##  #
##    .   # @#
# .# $      ##
#  # # ##$  ##
# ##   ##   ##
# .    ###   #
# ##$# # #   #
# ##     #   #
##############",14,11,4,1,"positive",12179960313615246911
"##############
#            #
#.#  #  ######
#       ##   #
#  #. ..   # #
# ##$#  #$####
#  #      @# #
## #   $     #
#   $# ####  #
## #      ## #
##############",14,11,4,1,"positive",4708396866086693497
"##############
#            #
#.#  #  ######
#     @ ##   #
#  #. ..   # #
# ##$#  #$####
#  #       # #
## #   $     #
#   $# ####  #
## #      ## #
##############",14,11,4,1,"positive",4708396866086693497
"##############
####   # #   #
##   #$   $ .#
### $  #.#####
#  .       ###
#### #$@#   ##
#           .#
##############",14,8,4,0,"easy_negative",16647000349694221311
"##############
#        @   #
#.#  #  ######
#       ##   #
#  #. ..   # #
# ##$#  #$####
#  #       # #
## #   $     #
#   $# ####  #
## #      ## #
##############",14,11,4,1,"positive",4708396866086693497
"##############
#        @   #
#.#  #  ######
#       ##   #
#  #  ..   # #
# ##$#  #$####
#  #       # #
## #   $.    #
#   $# ####  #
## #      ## #
##############",14,11,4,1,"positive",4708396866086693497
"##############
#.  #  # #  .#
# ###     $.##
# ###@$#$# ###
#.$.$.   #$  #
#   ###$ # # #
# .      #   #
##############",14,8,7,0,"easy_negative",13088759478705256750
"########
#.     #
# # ## #
# $$##.#
###$.$ #
###$####
# . .  #
#@.#####
# ## # #
#  #   #
#   #$##
# #    #
##### ##
########",8,14,6,0,"easy_negative",786106763232268090
"###########
####.     #
# .$.# ## #
#.$$ $ ## #
####$$$##@#
## .   #  #
# . ###  .#
###########",11,8,7,0,"easy_negative",12871670674383070558
"########
## #   #
#. @$# #
## # . #
# $.$. #
# # $# #
#      #
########",8,8,4,0,"easy_negative",2889262147991744914
"##############
#   ######  ##
# # #    # ###
#           ##
#   ###    ###
###.  ####  ##
###  .$   $  #
# ## $   #  ##
# ###  # #  ##
#.$ ## ###  ##
# #    # ##* #
# #  #    #  #
# #   @# ## .#
##############",14,14,5,0,"hard_negative",6630509080254667964
"##############
#   ######  ##
# # #    # ###
#           ##
#   ###    ###
###.  ####  ##
###  .$   *  #
# ## $   #  ##
# ###  # #  ##
#.$ ## ###  ##
# #    # ##* #
#@#  #    #  #
# #    # ##  #
##############",14,14,5,0,"hard_negative",6630509080254667964
"##############
###     ###  #
##. $#   ##  #
##    .   # @#
# .# $      ##
#  # # ##$  ##
# ##   ##   ##
# .    ###   #
# ##$# # #   #
# ##     #   #
##############",14,11,4,0,"hard_negative",12179960313615246911
"##############
###  .  ###  #
##  $#   ##  #
##    .   # @#
#  # $    . ##
#  # # ##$  ##
# ##   ##   ##
# .    ###   #
# ##$# # #   #
# ##     #   #
##############",14,11,4,1,"positive",12179960313615246911
"##############
###  +  ###  #
##  $#   ##  #
##    .   #  #
#  # $    . ##
#  # # ##$  ##
# ##   ##   ##
# .    ###   #
# ##$# # #   #
# ##     #   #
##############",14,11,4,1,"positive",12179960313615246911
"##############
###  +  ###  #
##  $#   ##  #
##    .   #  #
#  # $    . ##
#  # # ##   ##
# ##   ##   ##
# .    ### $ #
# ##$# # #   #
# ##     #   #
##############",14,11,4,1,"positive",12179960313615246911
"##############
###  .  ###  #
##  $#   ##  #
##    +   #  #
#  # $    . ##
#  # # ##   ##
# ##   ##   ##
# .    ### $ #
# ##$# # #   #
# ##     #   #
##############",14,11,4,1,"positive",12179960313615246911
