board_string,width,height,boxes,is_solvable,dataset_type,shell_hash
"########
#     .#
# $$####
#.  .@ #
# # $  #
# #$$###
# #..###
########",8,8,5,1,"positive",11717029285049539447
"########
#     .#
# $$####
#.   @ #
# #.$  #
# #$$###
# #..###
########",8,8,5,1,"positive",11717029285049539447
"##############
### #### #####
###  #     # #
# .  $ # #   #
#  .   $.    #
# # $# #   ###
#      ## .###
#    # ##$   #
# ## #$##@ # #
# ## #  .    #
##############",14,11,5,1,"positive",2369388177685459483
"##############
##    .#######
##  ### .@ # #
##  $    $ ..#
###$   ###  ##
### #### $ ###
#      ##   ##
##############",14,8,4,0,"easy_negative",16089352785142692541
"###########
## ##### ##
#         #
## # $ # ##
### .     #
## #### # #
#  #.    @#
# $$     ##
###$ . #.##
### #######
###########",11,11,4,0,"easy_negative",9880323783799348924
"########
##### ##
# .$.$ #
# @ #$##
#    . #
####$###
# .  ###
# .$####
# #$.  #
#      #
########",8,11,6,0,"easy_negative",13428998971226267916
"##############
###### @# # ##
#  .##  # $$ #
#   $$. # # ##
#   # #      #
####### .### #
#    $  ####.#
# ##      #  #
# ####### # ##
#     .## ####
##############",14,11,5,0,"easy_negative",17384591560302375682
"###########
#  ## # ###
#  #  .  ##
# $##$#$  #
#  $$ # ###
#   # #. ##
#######$ @#
# ..##    #
# #$##  # #
#..   .   #
###########",11,11,7,0,"easy_negative",14048145182633090837
"##############
### .#. ...  #
### ###.$ $###
# @$ # ###$###
# $  .$$ $ ###
# #    #.  ###
#   #####    #
##############",14,8,8,0,"easy_negative",16171105831899133518
"###########
######    #
#   # $ # #
#         #
# $.$. ## #
### #####.#
###. $@   #
#   ## #  #
# ###  #  #
# ###  #  #
### ###   #
###  #  # #
#         #
###########",11,14,4,1,"positive",981974148108805699
"###########
######    #
#   # $ # #
#         #
# $.$. ## #
### #####.#
###. $    #
#   ## #  #
#@###  #  #
# ###  #  #
### ###   #
###  #  # #
#         #
###########",11,14,4,1,"positive",981974148108805699
"###########
######    #
#   # $ # #
#         #
#  .$. ## #
### #####.#
###. $    #
#   ##$#  #
#@###  #  #
# ###  #  #
### ###   #
###  #  # #
#         #
###########",11,14,4,0,"hard_negative",981974148108805699
"###########
######    #
#   # $ # #
#         #
# $.$. ## #
### #####.#
###. $    #
#   ## #  #
# ### @#  #
# ###  #  #
### ###   #
###  #  # #
#         #
###########",11,14,4,1,"positive",981974148108805699
"###########
#  ### # ##
#  ###  $ #
#  #   # ##
##  $##   #
###  #### #
## $  @## #
# #  # $  #
# #  # ##.#
# #. # ## #
# $ ### ###
# # ..#  ##
#       .##
###########",11,14,5,0,"easy_negative",9774010832514459503
"########
########
#@.  # #
#  $  .#
# $$#  #
# #$#  #
#.  ##.#
########",8,8,4,0,"easy_negative",12235900031283848543
"########
# .   .#
# # ## #
#   ##@#
# ##   #
# ## ###
#.$  ###
# ######
# ##   #
# $.$$ #
### #  #
### #$ #
#  .#  #
########",8,14,5,0,"easy_negative",1921820724585725166
"###########
######    #
#   # $ # #
#         #
# $.$  ## #
### #####.#
###. $    #
#   ## #  #
# ### @#  #
#.###  #  #
### ###   #
###  #  # #
#         #
###########",11,14,4,0,"hard_negative",981974148108805699
"###########
######    #
#   # $ # #
#       @ #
# $.$. ## #
### #####.#
###. $    #
#   ## #  #
# ###  #  #
# ###  #  #
### ###   #
###  #  # #
#         #
###########",11,14,4,1,"positive",981974148108805699
"##############
#.     ##.   #
#### # ## #  #
#   $$ $  ####
#@ . $  ##   #
# #.### ## ###
#          ###
##############",14,8,4,0,"easy_negative",10597407329195865745
"###########
######    #
#   # $ # #
#       @ #
# $ $. ## #
### #####.#
###. $    #
#   ## #  #
# ###  #  #
# ###. #  #
### ###   #
###  #  # #
#         #
###########",11,14,4,0,"hard_negative",981974148108805699
"###########
######    #
#   # $ # #
#       @ #
# $.$. ## #
### ##### #
###. $    #
#   ## #  #
# ###  #  #
# ###  #  #
### ###   #
###  #. # #
#         #
###########",11,14,4,0,"hard_negative",981974148108805699
"###########
######    #
#   # $ # #
#         #
# $.$. ## #
### #####.#
###. $    #
#   ## #  #
# ###  #  #
# ###  #  #
### ###   #
###  #  # #
#@        #
###########",11,14,4,1,"positive",981974148108805699
"##############
# ### #      #
# ##    #  # #
#   # #@  ####
# $    ###  ##
### # $$   ###
###.##      ##
## #### ##  ##
#    . . #  ##
## #   ##   ##
##  # ## #  ##
## $  . $  .##
### # ## #  ##
##############",14,14,5,0,"easy_negative",2265994169374301605
"##############
### #### #####
###  #     # #
# .  $ # # @ #
#  .   $.    #
# # $# #   ###
#      ## .###
#    # ##$   #
# ## #$##  # #
# ## #  .    #
##############",14,11,5,1,"positive",2369388177685459483
"##############
# . # . .    #
##  # #$# ####
###$ ##      #
#.$$   # #@$##
# .$ #  .$.$##
# . #### #  ##
##############",14,8,8,0,"easy_negative",6137743072245903104
"##############
### #### #####
###  #     # #
# .  $ # #   #
#  .   $+    #
# # $# #   ###
#      ## .###
#    # ##$   #
# ## #$##  # #
# ## #  .    #
##############",14,11,5,1,"positive",2369388177685459483
"##############
##   @ ###.  #
##   ..# . # #
##  #####    #
#    ##. .####
# #   #$    ##
#  $ $  $  $ #
## ## ########
# $ $   #   ##
## ## #   .###
##############",14,11,7,0,"easy_negative",11381897207202628488
"##############
### #### #####
###  #   . # #
# .  $ # #   #
#  .   $@    #
# # $# #   ###
#      ## .###
#    # ##$   #
# ## #$##  # #
# ## #  .    #
##############",14,11,5,1,"positive",2369388177685459483
"##############
### #### #####
###  #   . # #
# *  $ # #   #
#  .   $@    #
# #  # #   ###
#      ## .###
#    # ##$   #
# ## #$##  # #
# ## #  .    #
##############",14,11,5,1,"positive",2369388177685459483
"########
# @   .#
#.  ####
# $ $ .#
## $# ##
##$    #
## .# ##
####.  #
# # $# #
#      #
########",8,11,5,1,"positive",12509379802830235816
"########
#    @.#
#.  ####
# $ $ .#
## $# ##
##$    #
## .# ##
####.  #
# # $# #
#      #
########",8,11,5,1,"positive",12509379802830235816
"########
#    @.#
#.  ####
# $   .#
## $# ##
##$  $ #
## .# ##
####.  #
# # $# #
#      #
########",8,11,5,0,"hard_negative",12509379802830235816
"########
#    @.#
#.  ####
#   $ .#
## $# ##
##$  $ #
## .# ##
####.  #
# # $# #
#      #
########",8,11,5,0,"hard_negative",12509379802830235816
"########
#    @.#
#.  ####
# $ $ .#
## $# ##
##$    #
## .# ##
####  .#
# # $# #
#      #
########",8,11,5,0,"hard_negative",12509379802830235816
"########
#    @.#
#.  ####
# $ $ .#
## $# ##
##  $  #
## .# ##
####.  #
# # $# #
#      #
########",8,11,5,1,"positive",12509379802830235816
"########
#    @.#
#. $####
# $ $ .#
## $# ##
##     #
## .# ##
####.  #
# # $# #
#      #
########",8,11,5,1,"positive",12509379802830235816
"########
#    @.#
#.  ####
# $ $ .#
##$$# ##
##     #
## .# ##
####.  #
# # $# #
#      #
########",8,11,5,1,"positive",12509379802830235816
"##############
###   #      #
###   ####   #
#  $.$#   $  #
#  #$     # ##
#. # #       #
#..#@  #### ##
##############",14,8,4,0,"easy_negative",2929090288158054629
"###########
### #  ####
## $##.  ##
# $ #   . #
#.$     @ #
#  ###$$###
# #### .###
#   #  $###
# # # #  ##
#   ### $ #
## #.     #
#  .### ###
##.#    ###
###########",11,14,7,0,"easy_negative",14016897923414392521
"###########
# ## ##   #
#  #.##$$ #
# $ ..  $ #
### $ ##  #
##  #.## ##
#. @#######
###########",11,8,5,0,"easy_negative",14783820413381269540
"###########
#######   #
##@#  #$  #
#  #$$  $ #
# ## ##$###
#. # ##. ##
# .    $  #
#. #  # . #
# .#  #   #
#  #  #####
###########",11,11,6,0,"easy_negative",16162118231877194782
"##############
#           ##
# ########  ##
# ##   # # .##
#        $ .##
# #  ##  # ###
# $ $## ##. ##
# ##  @##.$  #
#  #     # # #
#       ######
##############",14,11,4,0,"easy_negative",3910328607583595737
"########
# . # ##
# # $  #
# $ # ##
# $# $.#
# .# @ #
# .#####
########",8,8,4,0,"easy_negative",7518597975421042136
"########
###  .##
### $###
# . . ##
## ##$##
#  $@$ #
##.## ##
########",8,8,4,0,"easy_negative",10003304934168634195
"###########
####   # ##
#     $   #
#   $ .# ##
#####$ .  #
##  #    @#
# $ ## ####
#     ..  #
# #  #  # #
#         #
###########",11,11,4,1,"positive",17730143914751642257
"###########
####   # ##
#     $   #
#   $  # ##
#####$ .  #
##  #  . @#
# $ ## ####
#     ..  #
# #  #  # #
#         #
###########",11,11,4,1,"positive",17730143914751642257
"##############
### ##       #
### #   ##.###
# . #   ##$###
#  ##. # #   #
#  ###       #
#  ##  #.#####
#  $    $$   #
# @ ###$#  # #
#     .   ####
##############",14,11,5,0,"easy_negative",16733147544710493654
"###########
####   # ##
#     $   #
#   $  # ##
#####$ .  #
##  #  .  #
# $ ## ####
#     ..  #
# #  # @# #
#         #
###########",11,11,4,1,"positive",17730143914751642257
"###########
####   # ##
#         #
#  $$  # ##
#####$ .  #
##  #  .  #
# $ ## ####
#     ..  #
# #  # @# #
#         #
###########",11,11,4,0,"hard_negative",17730143914751642257
"###########
#     .   #
# #  ######
#  $ ##.  #
####  $$  #
#@#. #  # #
# . ###  .#
####### ###
#  #  # ###
# ##    $ #
#    #$$  #
#.#  #  # #
#### #    #
###########",11,14,6,0,"easy_negative",7221915142675482201
"###########
####   # ##
#     $   #
#   $  # ##
#####$ .  #
##  #  .  #
# $ ## ####
#    ..   #
# #  # @# #
#         #
###########",11,11,4,1,"positive",17730143914751642257
"###########
####   # ##
#     $   #
#   $  # ##
#####$ .  #
##  #  *  #
#   ## ####
#    ..   #
# #  # @# #
#         #
###########",11,11,4,1,"positive",17730143914751642257
"########
###    #
##@ .# #
# $ $ .#
#. $#$ #
###$#$.#
### #..#
########",8,8,6,0,"easy_negative",5153034114307711427
"##############
#     # . ####
### # # #$#  #
### ## $  $  #
#. $# # # ## #
# # $@ ##### #
#   # # #.   #
# ### #   #  #
# #########  #
#       . #$ #
# $#  .$     #
## #.# .###  #
###   . #### #
##############",14,14,8,0,"easy_negative",14368738154827528837
"########
### #.##
## $   #
## .#$##
# ## ..#
#  #$#.#
#.$    #
# #  # #
# # ####
# #  # #
# #$$  #
# #$ . #
# #@####
########",8,14,7,0,"easy_negative",18125919920135120652
"########
####  ##
# @# $##
# $ $ ##
# $  ..#
#.## # #
#.##   #
########",8,8,4,1,"positive",6976111108978010192
"########
####  ##
#  # $##
# $ $ ##
# $  ..#
#.## #@#
#.##   #
########",8,8,4,1,"positive",6976111108978010192
"########
####  ##
#  #  ##
# $ $ ##
# $  ..#
#.##$#@#
#.##   #
########",8,8,4,1,"positive",6976111108978010192
"########
####  ##
#  #$ ##
# $ $ ##
#    ..#
#.##$#@#
#.##   #
########",8,8,4,1,"positive",6976111108978010192
"########
####  ##
#  #$ ##
#.$ $ ##
#     .#
#.##$#@#
#.##   #
########",8,8,4,1,"positive",6976111108978010192
"########
##.#####
# . #. #
##$### #
# $. $ #
## $####
###.@  #
## #$$##
# $..$##
## #. ##
########",8,11,8,0,"easy_negative",12139069910767242795
"##############
#   # #  #   #
##     $ #   #
### # #  # $ #
## # .  ### ##
# . .#.  #   #
## ######## ##
#@     $ #   #
#   ###  # # #
####    ##   #
# $        ###
# # ## ##  ###
#   ## ##    #
##############",14,14,4,0,"easy_negative",16331169293091424820
"########
#   ## #
# $ ##.#
#  $ $.#
###.#$##
## $$..#
#.@ # ##
########",8,8,6,0,"easy_negative",7166896534562624768
"##############
####  .      #
#   ### ## ###
#  $ .  ## ###
# . ## ##.  .#
# #  # #   #@#
#  $## #######
#        .$  #
#### #.$## # #
#   ### ##  .#
##  $   $ # ##
## # $    $  #
########### ##
##############",14,14,8,0,"easy_negative",14753634196557628500
"###########
####.   ###
#.$$ ## ###
#    ##$$ #
### # .$$ #
### # $.@.#
#  .# .####
###########",11,8,7,0,"easy_negative",1401579107891833884
"###########
#   .     #
#### #$ ###
#   $.  ###
# @ ### ###
# ##   $###
# ##  $ . #
# ## #### #
#  #  ### #
#   .     #
###########",11,11,4,1,"positive",770572744992896166
"###########
#   .     #
#### #$ ###
#   $.  ###
# @ ### ###
# ##    ###
# ##  $ . #
# ## #### #
#  #$ ### #
#   .     #
###########",11,11,4,1,"positive",770572744992896166
"###########
#   .     #
#### #$ ###
#   $.  ###
#   ### ###
# ##    ###
# ##  $ . #
# ## #### #
#  #$ ### #
# @ .     #
###########",11,11,4,1,"positive",770572744992896166
"###########
# #@      #
#.# ##### #
# # $$ ## #
# $.###   #
#  .# $.# #
######    #
###########",11,8,4,0,"easy_negative",11900310793803969120
"###########
#   .     #
#### #$ ###
#   $.  ###
#   ### ###
# ##    ###
# ##  $ . #
#.## #### #
#  #$ ### #
# @       #
###########",11,11,4,0,"hard_negative",770572744992896166
"###########
#   .     #
#### #$ ###
#   $.  ###
#   ### ###
# ##    ###
# ##  $ . #
# ## #### #
#  #$ ### #
#@  .     #
###########",11,11,4,1,"positive",770572744992896166
"##############
#    ####    #
###$# ## $@# #
###$# .   $  #
# $$##$# #####
# #.#  ###.  #
#  .   . ..  #
##############",14,8,7,0,"easy_negative",15655942523474154843
"###########
#    .#   #
###$$ #..##
###.  #$###
#  $###$###
#    # $###
#### .@ . #
###########",11,8,6,0,"easy_negative",3566384731651590888
"##############
#   ##  #    #
#@#  # ###   #
#  .##  #    #
# ##  $ $ # ##
# ##.  ### . #
#     $$  # ##
#.  ### ### ##
##    # ######
###  ##      #
##############",14,11,4,0,"easy_negative",6415790135380120710
"###########
#.  .     #
#### #$ ###
#   $.  ###
#   ### ###
# ##    ###
# ##  $ . #
# ## #### #
#  #$ ### #
#@        #
###########",11,11,4,0,"hard_negative",770572744992896166
"###########
#   .     #
#### #$ ###
#  $$.  ###
#   ### ###
# ##    ###
# ##  $ . #
# ## #### #
#  #  ### #
#@  .     #
###########",11,11,4,0,"hard_negative",770572744992896166
"###########
#   .     #
#### #$ ###
#   $. @###
#   ### ###
# ##    ###
# ##  $ . #
# ## #### #
#  #$ ### #
#   .     #
###########",11,11,4,1,"positive",770572744992896166
"##############
######## #.###
##  @    .$ ##
###$ $ # #   #
#    #### ## #
# # $ ## .#  #
# . ###      #
##############",14,8,4,0,"easy_negative",4024432343786448411
"########
#### @ #
#    # #
#  $$  #
## . $.#
##.$#. #
##  ## #
########",8,8,4,1,"positive",6278111669126684693
"########
####   #
#    # #
#  $$@ #
## . $.#
##.$#. #
##  ## #
########",8,8,4,1,"positive",6278111669126684693
"########
####   #
#    # #
#  $$  #
## . $.#
##+$#. #
##  ## #
########",8,8,4,1,"positive",6278111669126684693
"########
####   #
#    # #
#   $  #
## * $.#
##+$#. #
##  ## #
########",8,8,4,1,"positive",6278111669126684693
"########
####   #
#  $ # #
#   $  #
## *  .#
##+$#. #
##  ## #
########",8,8,4,1,"positive",6278111669126684693
"##############
#  .# ####   #
# #  $$  .   #
#   # # $ ####
# ##### $  ###
# #  #  #  ###
# ##  $      #
#   # $###  ##
#  .# . $$. ##
#   # @. ..###
##############",14,11,8,0,"easy_negative",4595817885383870585
"###########
###.# #####
###       #
#  @#$# $ #
### #.# ###
##     #  #
#   # ### #
##  # #   #
## $$ . # #
##  # #  .#
###########",11,11,4,0,"easy_negative",5236760740827899974
"########
# .   .#
###$$#.#
###..$ #
##.$#$##
##  $$ #
## @#.##
########",8,8,7,0,"easy_negative",1122062654909774682
"###########
###@     ##
###  ##  ##
#.$$ ## .##
####$  #  #
# .    ## #
# $ ####  #
#  #. # $ #
# ## $### #
#  #  ### #
# ##   ## #
# #### ## #
#  .##  . #
###########",11,14,6,0,"easy_negative",766361074838774134
"###########
# ## #### #
# ##.####.#
#  $$.  $ #
#.$$###$###
# #  #  .##
#   @ .   #
###########",11,8,6,0,"easy_negative",11114028782236221564
"########
#.    ##
####$ ##
#   $ ##
#@  .$.#
### ## #
### ## #
########",8,8,3,1,"positive",10733314968207096345
"########
#  .  ##
####$ ##
#   $ ##
#@  .$.#
### ## #
### ## #
########",8,8,3,1,"positive",10733314968207096345
"########
#  .  ##
####$ ##
#   $ ##
#@  .$ #
### ## #
### ##.#
########",8,8,3,0,"hard_negative",10733314968207096345
"########
#     ##
####$ ##
#   $ ##
#@ ..$.#
### ## #
### ## #
########",8,8,3,0,"hard_negative",10733314968207096345
"########
#  .  ##
####$ ##
#   $ ##
# @ .$.#
### ## #
### ## #
########",8,8,3,1,"positive",10733314968207096345
"########
#  .  ##
####$ ##
#   $ ##
#   .$+#
### ## #
### ## #
########",8,8,3,1,"positive",10733314968207096345
"########
#  .  ##
####$$##
#     ##
#   .$+#
### ## #
### ## #
########",8,8,3,0,"hard_negative",10733314968207096345
"########
#  .  ##
####  ##
#   $ ##
#   .$+#
###$## #
### ## #
########",8,8,3,0,"hard_negative",10733314968207096345
"########
#  .  ##
####  ##
#  $$ ##
#   .$+#
### ## #
### ## #
########",8,8,3,0,"hard_negative",10733314968207096345
"########
#  .@ ##
####$ ##
#   $ ##
#   .$.#
### ## #
### ## #
########",8,8,3,1,"positive",10733314968207096345
"###########
### .### ##
##  $ #.  #
#.$   ##$##
# ##@  $  #
# #####.  #
#      ####
###########",11,8,4,0,"easy_negative",15862512253183990240
"###########
########@##
#  ##     #
#   ## # ##
##  # #   #
### .$$ ###
##  # # ###
#   $  ## #
#      # .#
# . ###.$ #
##     .# #
##    $ # #
##  ### # #
###########",11,14,5,0,"easy_negative",8710822641691498422
"########
#     .#
#.##@# #
# ##$  #
#   $$ #
#.# $$ #
# ..####
########",8,8,5,0,"easy_negative",4849596745954268679
"###########
### .  # ##
###.  #   #
#   #### ##
#@#.$   $##
# #.### $##
# #   .. ##
####   $  #
#.#    #  #
#   ##### #
## # . ## #
#  $$$$ # #
## ###### #
###########",11,14,8,0,"easy_negative",11761508723889321533
"##############
###          #
##   # $# .# #
#######$    .#
## ### $$ # ##
#   #   ##  @#
## #### ### ##
#       .$   #
#.#  #  #  # #
#    . ###   #
##############",14,11,5,0,"easy_negative",4678409849701296380
"###########
# ##    ###
# ## # $###
#  $@ $.  #
#  $## .$ #
### #  # .#
###   .##.#
###########",11,8,5,1,"positive",6176086694446839180
"###########
# ##    ###
# ## # $###
#  $@ $.  #
#  $## .  #
###$#  # .#
###   .##.#
###########",11,8,5,0,"hard_negative",6176086694446839180
"###########
# ##    ###
# ## # $###
#@ $  $.  #
#  $## .$ #
### #  # .#
###   .##.#
###########",11,8,5,1,"positive",6176086694446839180
"###########
# ##    ###
# ##.# $###
#@ $  $.  #
#  $## .$ #
### #  # .#
###   .## #
###########",11,8,5,0,"hard_negative",6176086694446839180
"###########
# ##    ###
# ## #$$###
#@ $  $.  #
#   ## .$ #
### #  # .#
###   .##.#
###########",11,8,5,0,"hard_negative",6176086694446839180
"##############
# .    ###  ##
### .### #  ##
###  ###    ##
#   ##  .  $ #
#   ## ## $###
# @  $ ##$ ###
# #.#$ ##$## #
##### ### ## #
# #  ##     .#
#      .### ##
#     #  #   #
#### ##   # ##
##############",14,14,6,0,"easy_negative",6102004514963683355
"###########
#####     #
#.# #     #
# . #$ ####
## #  #@  #
# $ $ #.  #
##.# $#   #
###    #.##
##     $  #
####   # ##
###########",11,11,5,0,"easy_negative",5912503623632634895
"###########
# ##    ###
# ## # $###
#  $  $.  #
#  $##@.$ #
### #  # .#
###   .##.#
###########",11,8,5,1,"positive",6176086694446839180
"###########
#   ##  . #
# $ #. $# #
# $.#     #
## # .### #
#   @###  #
## #  # ###
#   ##    #
#   ## ####
#     .   #
# $# $#$# #
#  ## #$#.#
#  ###. # #
###########",11,14,7,0,"easy_negative",10222306913659291405
"###########
# ##    ###
# ## # $###
#     $.  #
# $$##@.$ #
### #  # .#
###   .##.#
###########",11,8,5,0,"hard_negative",6176086694446839180
"###########
#.##    ###
# ## # $###
#  $  $.  #
#  $##@.$ #
### #  # .#
###    ##.#
###########",11,8,5,1,"positive",6176086694446839180
"##############
# # # .#  # ##
# # #@$#     #
# #.#  #  # ##
#   ##$$$.$ .#
##  # $### #.#
###        . #
##############",14,8,6,0,"easy_negative",230811612850092003
