run_id,generation,pushes,board_string,width,height,boxes
101,3,32,"##############
### .  @  ####
## # #   ##  #
#  # .  ##   #
#    #       #
# # ### #  ###
#    #     ###
####   ###$###
# #  # $   ###
#            #
## #  ##  ## #
#### ###    ##
#     ##   ###
##############",14,14,2
101,4,48,"##############
###   .@  ####
## # #   ##  #
#  # .  ##   #
#    #       #
# # ### #  ###
#    #  .  ###
####   ###$###
# #  # $   ###
#    $       #
## #  ##  ## #
#### ###    ##
#     ##   ###
##############",14,14,3
101,5,58,"##############
###   .@  ####
## # #   ##  #
#  # .  ##   #
#    #       #
# # ### # $###
#    #  .. ###
####   ###$###
# #  # $   ###
#    $       #
## #  ##  ## #
#### ###    ##
#     ##   ###
##############",14,14,4
101,9,59,"##############
###   .   ####
## # #   ##  #
#  #.   ##   #
#    #       #
# #@### # $###
#    #  .. ###
####   ###$###
# #  # $   ###
#    $       #
## #  ##  ## #
#### ###    ##
#     ##   ###
##############",14,14,4
101,11,67,"##############
###   .   ####
## # #   ##  #
#  # .  ##   #
#    #       #
# # ### #  ###
#    #  +. ###
####   ###$###
# #  #$$   ###
#    $       #
## #  ##  ## #
#### ###    ##
#     ##   ###
##############",14,14,4
101,13,68,"##############
###   .   ####
## # #  .##  #
#  # .  ##   #
#    #       #
# # ### #  ###
#    #  +  ###
####   ###$###
# #  #$    ###
#    $       #
## #  ## $## #
#### ###    ##
#     ##   ###
##############",14,14,4
101,17,73,"##############
###   .   ####
## # #   ##  #
#  # .  ##   #
#    #       #
# # ### #  ###
# @  #  .. ###
####   ### ###
# #  #$$   ###
#    $       #
## #  ##  ## #
#### ###$   ##
#     ##   ###
##############",14,14,4
101,20,78,"##############
###   .   ####
## # #   ##  #
#  # .  ##   #
#    #       #
# # ### #  ###
#    #  .. ###
####   ### ###
# # $#$    ###
#    $       #
## #  ##  ## #
#### ###$   ##
# @   ##   ###
##############",14,14,4
101,24,82,"##############
###   .   ####
## # #   ##  #
#  # .  ##   #
#    #       #
# # ### #  ###
#    #  .. ###
####   ### ###
# # $#$    ###
#    $  $    #
## #  ##  ## #
#### ###    ##
#    @##   ###
##############",14,14,4
101,27,84,"##############
###   .   ####
## # #   ##  #
#  # .  ##   #
#    #       #
# # ### #  ###
#    #  .. ###
####   ### ###
# #  #$    ###
#    $  $    #
## #$ ##  ## #
#### ###    ##
#    @##   ###
##############",14,14,4
101,41,87,"##############
###   .   ####
## #.#   ##  #
#  # .  ##   #
#    #       #
# # ### #  ###
#    #  .  ###
####   ### ###
# #  #$    ###
#    $  $    #
## #$ ##  ## #
#### ###    ##
#    @##   ###
##############",14,14,4
101,55,91,"##############
###.  .   ####
## #.#   ##  #
#  # .  ##   #
#    #       #
# # ### #  ###
#    #     ###
####   ### ###
# #  #$    ###
#    $  $    #
## #$ ##  ## #
#### ###    ##
#    @##   ###
##############",14,14,4
102,0,11,"##############
#   .       ##
#### # #    ##
# @   $##   ##
###    ##  ###
###  # #    ##
#   ###   ####
##############",14,8,1
102,1,14,"##############
#        .  ##
####$# #    ##
#     .##   ##
### $  ## @###
###  # #    ##
#   ###   ####
##############",14,8,2
102,3,15,"##############
#   .       ##
#### # # $  ##
# @   $##   ##
###    ## $###
###  # # .. ##
#   ###   ####
##############",14,8,3
102,4,17,"##############
#   .       ##
####.# # $  ##
# @   $##   ##
### $  ## $###
###  # # .. ##
#   ###   ####
##############",14,8,4
102,5,19,"##############
#   .       ##
#### # #    ##
# @$  $## $ ##
### .  ## $###
###  # # .. ##
#   ###   ####
##############",14,8,4
102,6,21,"##############
#  ..       ##
####.# # $  ##
#     $##   ##
### $  ## $###
###  # #  + ##
#   ###   ####
##############",14,8,4
102,8,23,"##############
#  ..       ##
####.# # $ .##
#     $##   ##
### $  ## $###
###  # #  @ ##
#   ###   ####
##############",14,8,4
102,9,25,"##############
#  ..       ##
####*# # $ .##
#     $##   ##
###    ## $###
###  # #  @ ##
#   ###   ####
##############",14,8,4
102,16,28,"##############
#  ..       ##
####*# # $ .##
#     $##$  ##
###    ##.$###
###  # #    ##
#   ###  @####
##############",14,8,5
102,17,29,"##############
#  ..       ##
####*# # $..##
#     $##$  ##
###    ## $###
###  # # @  ##
#   ###   ####
##############",14,8,5
102,18,33,"##############
#. ..       ##
####$# # $..##
#     $##$  ##
###    ## $###
###  # # @  ##
#   ###   ####
##############",14,8,5
102,21,34,"##############
#. ..       ##
####$# # $..##
# .$  $##$  ##
###    ## $###
###  # # @  ##
#   ###   ####
##############",14,8,6
102,22,40,"##############
#. ..  .    ##
####$# # $  ##
#  .  $##$  ##
###    ## $###
###  # # @  ##
#   ###   ####
##############",14,8,5
102,31,41,"##############
#...        ##
####$# # $ .##
#.    $##$  ##
###    ## $###
###  # # @  ##
#   ###   ####
##############",14,8,5
102,33,42,"##############
#...        ##
####$#.# $ .##
#.$   $##$  ##
###    ## $###
###  # # @  ##
#   ###   ####
##############",14,8,6
102,42,43,"##############
#...     .  ##
####$#.# $  ##
#.$   $##$  ##
###    ## $###
###  # # @  ##
#   ###   ####
##############",14,8,6
102,45,47,"##############
#....       ##
####$# # $  ##
#.    $##$  ##
###    ## $###
###  # #@   ##
#   ###   ####
##############",14,8,5
102,46,48,"##############
#....       ##
####$# # $  ##
#..$  $##$  ##
###    ## $###
###  # #@   ##
#   ###   ####
##############",14,8,6
103,0,8,"########
#   ####
#  #   #
# ##$ @#
#     ##
# #   ##
####  ##
#.     #
###    #
### ####
########",8,11,1
103,1,11,"########
#   ####
#  #   #
# ##$ @#
#     ##
# #   ##
####  ##
#.   $ #
###.   #
### ####
########",8,11,2
103,3,13,"########
#   ####
#  #   #
# ##$ @#
#    $##
# # . ##
####  ##
#.   $ #
###.   #
### ####
########",8,11,3
103,4,15,"########
#   ####
#  #   #
# ##   #
#     ##
# # $$##
####  ##
#.    @#
###.   #
### ####
########",8,11,2
103,6,17,"########
#   ####
#  #   #
# ##$$@#
#    $##
# # . ##
#### .##
#.  $$ #
###..  #
### ####
########",8,11,5
103,7,20,"########
#   ####
#  #   #
# ##$$@#
#    $##
# # . ##
####  ##
#.  $$ #
###.. .#
### ####
########",8,11,5
103,9,22,"########
#   ####
#  #   #
# ##$$@#
#.   $##
# #   ##
####  ##
#.  $$ #
###.. .#
### ####
########",8,11,5
103,11,25,"########
#   ####
#  #   #
# ##$$@#
#    $##
# #   ##
####  ##
#.  $$ #
###.. .#
###.####
########",8,11,5
103,14,28,"########
#   ####
#  #   #
# ##$ @#
#..  $##
# #   ##
####  ##
#..$$$ #
###   .#
### ####
########",8,11,5
103,16,31,"########
#   ####
#  #   #
# ##$ @#
#..$ $##
# #   ##
####  ##
#..$$$ #
### . .#
### ####
########",8,11,6
103,22,33,"########
#   ####
#  #   #
# ##$ @#
#..$ $##
# # $ ##
####  ##
#..$ $ #
### . .#
### ####
########",8,11,6
103,55,34,"########
#   ####
#  #@  #
# ##$$ #
#..$  ##
# # $ ##
####  ##
#..$ $ #
### . .#
### ####
########",8,11,6
103,56,36,"########
#   ####
#  #@  #
# ##$$ #
#..  $##
# # $ ##
####  ##
#..$ $ #
### . .#
### ####
########",8,11,6
104,0,14,"###########
# #     ###
# #@  #  ##
# #. ######
#     ### #
#### #### #
#     #   #
# ##  $   #
##   # ## #
###    ## #
###########",11,11,1
104,1,21,"###########
# #     ###
# #   #  ##
# #  ######
# @. .### #
#### #### #
#     #   #
# ##   $  #
##  $# ## #
###    ## #
###########",11,11,2
104,3,24,"###########
# #     ###
# #@$ #  ##
# #..######
#  .$ ### #
#### #### #
#     #   #
# ##  $   #
##   # ## #
###    ## #
###########",11,11,3
104,5,28,"###########
# #     ###
# # $ #  ##
# #..######
#  .$ ### #
#### #### #
#     #@  #
# ##  $   #
##   # ## #
###    ## #
###########",11,11,3
104,8,29,"###########
# #     ###
# # $ #  ##
# #..######
#  .$ ### #
#### #### #
#  .$ #@  #
# ##  $   #
##   # ## #
###    ## #
###########",11,11,4
104,10,30,"###########
# #     ###
# # $ #  ##
# #..######
#  .  ### #
#### #### #
#   $ #@  #
# ##  $   #
##   # ## #
###    ## #
###########",11,11,3
104,11,32,"###########
# #   . ###
# # $ #  ##
# #. ######
#  .$ ### #
#### #### #
#     #  @#
# ##  $   #
##   # ## #
###    ## #
###########",11,11,3
104,13,33,"###########
# #   . ###
# # $ #  ##
# #. ######
#  .$ ### #
#### #### #
# .$  #  @#
# ##  $   #
##   # ## #
###    ## #
###########",11,11,4
104,20,34,"###########
# #   . ###
# # $ #  ##
# #. ######
#  .  ### #
####$#### #
# .   #   #
# ## $ $  #
##   # ## #
### @  ## #
###########",11,11,4
104,29,38,"###########
# #   . ###
# # $ #  ##
# #. ######
#  .  ### #
####$#### #
# .   #   #
# ##   $  #
##  $# ##@#
###    ## #
###########",11,11,4
104,37,40,"###########
# #   . ###
# # $ #  ##
# #. ######
#.    ### #
####$#### #
# .   #   #
# ##   $  #
##  $# ##@#
###    ## #
###########",11,11,4
104,51,41,"###########
# #     ###
# # $ #  ##
# #. ######
#..   ### #
####$####@#
# .   #   #
# ##   $  #
##  $# ## #
###    ## #
###########",11,11,4
104,61,42,"###########
# #     ###
# # $ #  ##
# #. ######
#..   ### #
####$####@#
#.    #   #
# ##   $  #
##  $# ## #
###    ## #
###########",11,11,4
105,0,10,"########
##  # ##
###    #
##. # ##
## #   #
#  $ ###
## # ###
#   # ##
#      #
#  @# ##
### # ##
### ####
#      #
########",8,14,1
105,2,11,"########
##  # ##
###    #
##  # ##
## #   #
#    ###
## # ###
# $ # ##
# $.   #
#  .#@##
### # ##
### ####
#      #
########",8,14,2
105,3,15,"########
##  # ##
###    #
##. #@##
## #   #
#  $ ###
##$# ###
#   # ##
#      #
#   # ##
###.# ##
### ####
#      #
########",8,14,2
105,6,18,"########
##  # ##
###    #
##. #@##
## #   #
#  $ ###
##$# ###
#   # ##
#   .  #
# $$# ##
###.# ##
###.####
#      #
########",8,14,4
105,11,21,"########
##  # ##
###    #
##. #@##
## #   #
#  $ ###
##$# ###
#   # ##
#      #
# $$# ##
###.# ##
###.####
#  .   #
########",8,14,4
105,18,22,"########
##  # ##
###    #
##. #@##
## #   #
#  $ ###
##$# ###
#   # ##
#  $ . #
# $ # ##
### # ##
###.####
#  .   #
########",8,14,4
105,19,23,"########
##  # ##
###    #
##. #@##
## #   #
#  $ ###
##$# ###
#   # ##
#  $$. #
# $ # ##
###.# ##
###.####
#  .   #
########",8,14,5
105,26,24,"########
##  # ##
###    #
##. #@##
##$#   #
#  $ ###
## # ###
#   # ##
#   $. #
# $$# ##
###.# ##
###.####
#  .   #
########",8,14,5
105,40,25,"########
##  # ##
### @  #
##. # ##
##$#   #
#  $ ###
## # ###
#   # ##
#  $$. #
# $ # ##
###.# ##
###.####
#  .   #
########",8,14,5
106,0,21,"##############
#            #
### $ #  #   #
###  ## ######
##  ###     ##
##  # # #.  ##
##    ####  ##
#    ####   ##
# #  ####   ##
#           ##
#### #####   #
#    #     ###
#@   ##    ###
##############",14,14,1
106,1,24,"##############
#            #
### $ #  #   #
###  ## ######
##  ###     ##
##  # # #.  ##
##    ####  ##
#    ####   ##
# #  ####   ##
#           ##
####.#####   #
# $  #     ###
#@   ##    ###
##############",14,14,2
106,2,32,"##############
#            #
### $ #  #   #
###  ## ######
##  ###     ##
## $# # #.  ##
##    ####  ##
#    ####   ##
# #  ####   ##
#      .    ##
####.#####   #
# $  #     ###
#@   ##    ###
##############",14,14,3
106,3,38,"##############
#            #
### $ #  #   #
###  ## ######
##  ###   . ##
##  # # #.  ##
##    ####  ##
#    ####   ##
# #  ####   ##
#           ##
#### #####   #
# $  #     ###
#@   ##    ###
##############",14,14,2
106,4,47,"##############
#            #
### $ #  #   #
###$ ## ######
##  ###     ##
## $# # #.  ##
##    ####  ##
#    ####   ##
# #@ ####   ##
#      .    ##
####.#####   #
# $  #    .###
#    ##    ###
##############",14,14,4
106,5,57,"##############
#            #
### $ #  #   #
###$ ## ######
##  ###     ##
## $# # #.  ##
##    ####. ##
#    ####   ##
# #@ ####   ##
#  $   .    ##
####.#####   #
# $  #    .###
#    ##    ###
##############",14,14,5
106,6,59,"##############
#            #
### $ #  #   #
###  ## ######
##  ###   . ##
##$ # # #.  ##
##    #### .##
#    ####   ##
# #  ####   ##
# $    .    ##
#### #####   #
# $  #     ###
#@   ##    ###
##############",14,14,4
106,7,75,"##############
#            #
### $ #  #   #
###  ## ######
##  ###   . ##
##$$# # #. .##
##    #### .##
#    ####   ##
# #  ####   ##
# $    .    ##
#### #####   #
# $  #     ###
#@   ##    ###
##############",14,14,5
106,8,81,"##############
#            #
### $ #  #   #
###  ## ######
##  ###   . ##
##$$# # #. .##
##    #### .##
#    ####  .##
# #  ####   ##
# $         ##
#### #####   #
# $  #     ###
#@   ##    ###
##############",14,14,5
106,10,84,"##############
#            #
### $ #  #   #
###  ## ######
##  ###  .. ##
##$$# # #. .##
##    #### .##
#    ####   ##
# #  ####   ##
# $         ##
#### #####   #
# $  #     ###
#@   ##    ###
##############",14,14,5
106,12,87,"##############
#            #
### $ #  #   #
###  ## ######
##  ###. .. ##
##$$# # #  .##
##    #### .##
#    ####   ##
# #  ####   ##
# $         ##
#### #####   #
# $  #     ###
#@   ##    ###
##############",14,14,5
106,15,88,"##############
#            #
### $ #  #   #
###  ## ######
## $###. .. ##
##$ # # #  .##
##    #### .##
#    ####   ##
# #  ####   ##
# $         ##
#### #####   #
# $  #     ###
#@   ##    ###
##############",14,14,5
106,18,91,"##############
#            #
### $ #  #   #
###  ## ######
##  ###. .. ##
##$$# # #  .##
## $  #### .##
#    ####   ##
# #  ####   ##
#           ##
#### #####   #
# $  #     ###
#@   ##    ###
##############",14,14,5
106,29,92,"##############
#            #
### $ #  #   #
###  ## ######
##  ###. ..@##
##$$# # #  .##
## $  #### .##
#    ####   ##
# #  ####   ##
#        $  ##
#### #####   #
#    #     ###
#    ##    ###
##############",14,14,5
106,32,95,"##############
#            #
### $ #  #   #
###  ## ######
##  ###. .. ##
##$$# #.#   ##
## $  #### .##
#    ####   ##
# #  ####   ##
# @         ##
#### #####   #
# $  #     ###
#    ##    ###
##############",14,14,5
106,59,96,"##############
#            #
###@$ #  #   #
###  ## ######
##  ###. .. ##
##$$# #.#.  ##
## $  ####  ##
#    ####   ##
# #  ####   ##
#           ##
#### #####   #
# $  #     ###
#    ##    ###
##############",14,14,5
106,64,97,"##############
#            #
### $ #  #   #
###  ## ######
## $###. .. ##
##$ # #.#.  ##
## $  ####  ##
#    ####   ##
# #  ####   ##
#           ##
#### ##### @ #
# $  #     ###
#    ##    ###
##############",14,14,5
106,65,98,"##############
#            #
### $ #  #   #
###  ## ######
##  ###.... ##
##$$# #.#   ##
## $  ####  ##
#    ####   ##
# #  ####   ##
#           ##
#### #####   #
# $  #@    ###
#    ##    ###
##############",14,14,5
107,0,13,"##############
###        ###
###  #  #  ###
#            #
#   ##     # #
#  ###  #.####
####    $  # #
#      ###   #
#   ###    # #
#   # #   ####
#  #    @    #
# ###    ##  #
#  ###  ######
##############",14,14,1
107,2,23,"##############
###        ###
###  # @#  ###
#          . #
# $ ##     # #
#  ###  #.####
####    $  # #
#      ###   #
#   ###    # #
#   # #   ####
#  #         #
# ###    ##  #
#  ###  ######
##############",14,14,2
107,4,24,"##############
###        ###
###  # @#  ###
#          . #
# $ ##     # #
#  ###  #.####
####    $  # #
#      ###   #
#   ###    # #
#   # #  $####
#  #     .   #
# ###    ##  #
#  ###  ######
##############",14,14,3
107,5,32,"##############
###        ###
###$ # @#  ###
#          . #
# $ ##  .  # #
#  ###  #.####
####    $  # #
#      ###   #
#   ###    # #
#   # #   ####
#  #         #
# ###    ##  #
#  ###  ######
##############",14,14,3
107,7,34,"##############
###        ###
###$ # @#  ###
#          . #
# $ ##  .  # #
#  ###  #.####
####    $  # #
#      ###   #
#   ###    # #
#   # #  $####
#  #      .  #
# ###    ##  #
#  ###  ######
##############",14,14,4
107,9,37,"##############
###        ###
###$ # @#  ###
#          . #
# $ ##. .  # #
#  ###  #.####
#### $  $  # #
#      ###   #
#   ###    # #
#   # #  $####
#  #      .  #
# ###    ##  #
#  ###  ######
##############",14,14,5
107,10,42,"##############
###        ###
###$ # @#  ###
#         .. #
# $ ##  .  # #
#  ###  #.####
#### $  $  # #
#      ###   #
#   ###    # #
#   # #  $####
#  #      .  #
# ###    ##  #
#  ###  ######
##############",14,14,5
107,11,43,"##############
###        ###
###$$# @#  ###
#        . . #
# $ ##  .  # #
#  ###  #.####
####    $  # #
#      ###   #
#   ###    # #
#   # #   ####
#  #      .  #
# ### $  ##  #
#  ###  ######
##############",14,14,5
107,12,44,"##############
###        ###
###$ #. #  ###
#         .. #
# $ ##$ .  # #
#  ###  #.####
#### $  $  # #
#      ###   #
#   ###    # #
#   # #  $####
#  #      .  #
# ###    ##  #
#@ ###  ######
##############",14,14,6
107,26,45,"##############
###        ###
###$ #. #  ###
#    $$.  .. #
# $ ##  .  # #
#  ###  #.####
#### $  $  # #
#      ###   #
#   ###    # #
#   # #  $####
#  #      .@ #
# ###    ##  #
#  ###  ######
##############",14,14,7
107,41,46,"##############
###        ###
###$ #. #  ###
#    $$.  .. #
# $ ##   . # #
#  ###  #.####
#### $  $  # #
#      ###   #
#   ###    # #
#   # # @$####
#  #      .  #
# ###    ##  #
#  ###  ######
##############",14,14,7
107,49,47,"##############
###        ###
###$ #. #  ###
#  @ $$ . .. #
# $ ##   . # #
#  ###  #.####
#### $  $  # #
#      ###   #
#   ###    # #
#   # #  $####
#  #      .  #
# ###    ##  #
#  ###  ######
##############",14,14,7
108,0,9,"###########
#  # ### ##
# ##  # @ #
#  #   # ##
#    # #  #
### ####$ #
###  # #  #
# .       #
# ## #  # #
# #####   #
###########",11,11,1
108,2,13,"###########
#  # ### ##
# ##  #   #
#  #   # ##
#  @ # #  #
### ####$ #
###  # #  #
# ..   $  #
# ## #  # #
# #####   #
###########",11,11,2
108,5,15,"###########
#  # ### ##
# ##  #   #
#  #   # ##
#  @ # #  #
### ####$ #
###  # #  #
# .. $    #
# ## #  # #
# #####   #
###########",11,11,2
108,11,16,"###########
#  # ### ##
# ##  # . #
#  #   #$##
#  @ # #  #
### ####$ #
###  # #  #
# .. $    #
# ## #  # #
# #####   #
###########",11,11,3
108,12,17,"###########
#  # ### ##
# ##  #   #
#  #   # ##
#    # #  #
### ####$ #
###  # #  #
#..  $    #
# ## #  # #
#@#####   #
###########",11,11,2
108,13,19,"###########
#  # ### ##
# ##  # . #
#  #   #$##
#    # #  #
### ####$ #
###  # #  #
# *.      #
# ## #  # #
#@#####   #
###########",11,11,3
108,32,20,"###########
#  # ###.##
# ##  #   #
#  #   #$##
#    # #  #
###.####  #
###$ # #$ #
# *.      #
# ## #  # #
#@#####   #
###########",11,11,4
108,36,21,"###########
#  # ###.##
# ##  #   #
#  #   #$##
#  . # #  #
### ####  #
###$ # #$ #
# *.      #
#@## #  # #
# #####   #
###########",11,11,4
108,59,22,"###########
#  # ###.##
# ##  #   #
#  #   #$##
#  . # #  #
### ####$ #
###$ # #  #
# *.      #
#@## #  # #
# #####   #
###########",11,11,4
108,65,23,"###########
#  # ###.##
# ##  #   #
#  #   #$##
#  . # #  #
### ####  #
###$ # #$ #
#.*       #
#@## #  # #
# #####   #
###########",11,11,4
109,0,12,"########
#.     #
##   # #
###    #
##     #
##  ####
##  @  #
#   ####
## $  ##
###    #
########",8,11,1
109,1,14,"########
#.     #
##   # #
###    #
##  .  #
## $####
##  @  #
#   ####
## $  ##
###    #
########",8,11,2
109,3,16,"########
#      #
##  $# #
###    #
##  @$ #
##  ####
##     #
#   ####
## . .##
###    #
########",8,11,2
109,4,19,"########
#.     #
##  @# #
###    #
##  .. #
## $####
##     #
#  $####
## $  ##
###    #
########",8,11,3
109,6,20,"########
#.     #
## .@# #
###    #
##   . #
## $####
##     #
#  $####
## $  ##
###    #
########",8,11,3
109,8,22,"########
# @    #
## $ # #
###    #
##.... #
##$$####
##     #
#   ####
## $  ##
###    #
########",8,11,4
109,9,25,"########
#      #
##  @#.#
### $  #
##. .. #
##$$####
##     #
#   ####
## $  ##
###    #
########",8,11,4
109,11,27,"########
#      #
## @$#.#
### $. #
##. .. #
##$$####
##     #
#   ####
## $  ##
###    #
########",8,11,5
109,13,31,"########
# @    #
## $$# #
###$   #
##.... #
##$$####
## .$. #
# . ####
## $  ##
###    #
########",8,11,7
109,25,32,"########
#  @   #
## *$# #
###*   #
##. .. #
##$$####
##  $. #
# . ####
## $  ##
###    #
########",8,11,7
109,29,34,"########
#  @   #
## $$# #
###*   #
##.... #
##$$####
##  $. #
# . ####
## $  ##
###    #
########",8,11,7
110,0,15,"##############
###       .  #
###   # ##   #
#    ## ######
#            #
# #   # # ####
#    ##      #
##        # ##
###$##########
##         @ #
##############",14,11,1
